,id,username,first_name,last_name,full_name,description,verified,city,country_code,followers_count,followings_count,comments_count,track_count,avatar_url,groups_count,playlist_count,reposts_count,last_modified,created_at
82,527162436,ADED Music Group,ADED Music Group,LLC,ADED Music Group LLC,"ADED Music Group is an unparalleled metadata and media asset management, delivery, and distribution platform for the music and entertainment industries, powered by the latest AI technology researched and developed by our team. With our long experience and a team of experts in the music industry, we believe that our services will assist you in the best possible way.


● If you would like to use our music on your videos or need more help, please contact us here - contact@adedmusic.com
● For all copyright issues, please contact us here - copyright@adedmusic.com",None,"Lewes, Delaware",US,2422,5,6,44,https://i1.sndcdn.com/avatars-y1n5ORxuPoufztbz-6yZCyw-large.jpg,None,None,None,2021-09-02T03:40:01Z,2018-10-21T04:07:37Z
83,558782892,Luxøfons,n g u y e n,v a n q u y e n,n g u y e n v a n q u y e n,ｈｅｌｌｏ！　ｉ＇ｍ　ｌｕｘｏｆｏｎｓ,None,h a n o i,None,2017,122,148,46,https://i1.sndcdn.com/avatars-Ien4HYJhBX90sI6o-8MgQbw-large.jpg,None,1,None,2021-09-30T00:26:00Z,2018-12-21T11:52:49Z
84,516919608,LV,None,None,None,Instagram.com/21l0i,None,"Sam Son, Thanh Hoa",VN,1255,1,14,5,https://i1.sndcdn.com/avatars-ty6ymgdy5uVmECu3-R6QRxg-large.jpg,None,None,None,2021-10-17T03:16:35Z,2018-10-01T07:31:26Z
85,296468267,BVNG,imdannokay,None,imdannokay,"darkness in my eyes

Social: https://push.fm/fl/bvng",None,None,None,2733,17,9,11,https://i1.sndcdn.com/avatars-90oAVYdevW71MXEU-UCzmcw-large.jpg,None,None,None,2021-10-11T06:12:56Z,2017-03-20T09:52:43Z
86,207919082,NOT AFRAID MUSIC,None,None,None,"NOT AFRAID is one of the first duo DJs/producers in Vietnam, consisting of https://soundcloud.com/howning and https://soundcloud.com/monkeyrockmusic. With the main genres of Progressive House, Electro House & Trap,
the duo spreading their own message: “Don’t be afraid, music will always be with you!”

Contact work: notafraidmusic@gmail.com",True,Hanoi,VN,9378,3,46,54,https://i1.sndcdn.com/avatars-ltOGdPRR9v3wXIMw-GodmsA-large.jpg,None,4,None,2021-07-25T12:00:08Z,2016-02-23T05:49:43Z
87,28500448,I'm Trung Ngon    ✅,nguyễn,Trung,nguyễn Trung,"Music Producer, Composer 
Follow me: https://www.facebook.com/lu.laoleu.1
G!M : nvt.kun@gmail.com",None,Hồ Chí Minh,VN,1034,325,140,50,https://i1.sndcdn.com/avatars-2Rj2mzXsNXIgB1t9-eedHxA-large.jpg,None,1,None,2021-09-22T07:10:08Z,2012-11-17T14:17:30Z
88,17172626,BeeBB,None,Jaunty Maniacs,Jaunty Maniacs,"Booking Asia/ World: phuonganhlk061@gmail.com
.only Bass Music
.from 2012",True,HCMC,VN,13860,69,217,221,https://i1.sndcdn.com/avatars-jS1ABuK6xPe49Dkz-U2a4QA-large.jpg,None,17,None,2021-10-12T01:05:29Z,2012-05-19T11:11:23Z
89,964298233,NH4T,None,None,None,None,None,None,VN,308,None,4,31,https://i1.sndcdn.com/avatars-XttpBbQVZoQEIymD-mPqCdg-large.jpg,None,1,None,2021-09-12T09:19:20Z,2021-03-21T15:52:54Z
90,847541074,Tunalee_06,None,None,None,Follow FB:👉🏻 Le Tuan Anh 🌧 giúp mình nha anh em 👈🏻,None,None,None,60,1,3,13,https://i1.sndcdn.com/avatars-GR0DtqoXym5K7qa9-faz7yA-large.jpg,None,1,None,2021-09-30T04:26:05Z,2020-07-03T15:03:05Z
91,1032203230,V99WIN CSKH,V99WIN,CSKH,V99WIN CSKH,None,None,None,None,14,None,None,1,https://a1.sndcdn.com/images/default_avatar_large.png,None,None,None,2021-09-20T07:49:35Z,2021-09-20T07:49:35Z
92,346594163,Rapital,Rapital,Represent,Rapital Represent,Rap in Capital Reppin' Capital,None,Ha Noi,VN,21204,13,16,18,https://i1.sndcdn.com/avatars-89uQOodXcrZmQrQ4-8oRt3w-large.jpg,None,None,None,2021-03-08T12:30:02Z,2017-11-11T02:16:11Z
93,268637158,VRT,None,None,None,"Le Vo Viet Truong
Cảm ơn bạn đã ghé thăm
Booking: djvrt.contact@gmail.com",True,Ho Chi Minh,VN,2344,15,159,24,https://i1.sndcdn.com/avatars-xcZmDSwgb9UVkRzz-wSd1cw-large.jpg,None,2,None,2021-10-12T06:27:48Z,2016-11-16T05:32:56Z
94,289593202,Dreamble,Dreamble,None,Dreamble,contact: dreamble.music@gmail.com,None,@DaLat & Saigon,VN,968,5,None,9,https://i1.sndcdn.com/avatars-000296650553-umnyly-large.jpg,None,None,None,2021-07-22T15:54:48Z,2017-02-17T16:58:20Z
95,168378871,SICKICK,SICKICK,None,SICKICK,"For Bookings please contact: management@sickickmusic.com

Sickick Social Media:
Website: www.SickickMusic.com
Facebook.com/SickickMusic
Youtube.com/SickickMusic
Instagram.com/SickickMusic
Twitter.com/SickickMusic",True,Toronto,CA,118164,2,5,58,https://i1.sndcdn.com/avatars-000710405842-zq88o9-large.jpg,None,1,None,2020-11-20T15:20:55Z,2015-08-14T17:12:29Z
96,3900683,Touliver,None,None,None,SBNSL ! SPACESPEAKERS .,True,None,None,170489,68,9,181,https://i1.sndcdn.com/avatars-qs8yu1NrjUGCdQbZ-A2yeiA-large.jpg,None,5,None,2020-11-20T15:15:34Z,2011-03-29T06:34:41Z
97,1027307119,Sunny,Tuấn Anh,Nguyễn,Tuấn Anh Nguyễn,None,None,komaki,JP,30,None,1,12,https://i1.sndcdn.com/avatars-KpWzIwMEUoWHHtoI-Aqz5jw-large.jpg,None,None,None,2021-10-13T21:57:33Z,2021-09-06T14:53:07Z
98,576621243,mnhien,Minh,Hien,Minh Hien,？,None,Ho Chi Minh,VN,53,11,9,2,https://i1.sndcdn.com/avatars-oIHXOuXN2FNcFI3d-vWlX4Q-large.jpg,None,2,None,2021-09-25T04:21:49Z,2019-01-23T08:57:06Z
99,192633289,yu.,babi,yu,babi yu,None,None,None,US,127,26,None,1,https://i1.sndcdn.com/avatars-000332241839-1yqvzr-large.jpg,None,1,None,2018-03-07T04:42:17Z,2015-12-12T16:31:26Z
100,1017427111,L2Share♫140,None,None,None,"***Please follow us to stay updated on all the latest songs.
Support @L2Share by clicking ""Follow"" ""Like"" ""Repost"" ""Share""... Thank you so much!!!",None,None,None,2300,97,None,34,https://i1.sndcdn.com/avatars-ywO1466TsSZtdiWv-dHnH4A-large.jpg,None,None,None,2021-08-10T07:36:10Z,2021-08-10T07:34:33Z
101,108936759,Rum,Rum,None,Rum,"Contact: howfeel.rum@gmail.com

►YouTube Channel: https://metub.net/rum
► Instagram: https://www.instagram.com/rumrumne
► FB Profile: https://www.facebook.com/rumrumne
► FB Page: https://www.facebook.com/rumrumofficial",True,Hue,VN,9450,29,6,11,https://i1.sndcdn.com/avatars-C3vT0ODfWZqh1vzy-iyCQJg-large.jpg,None,1,None,2021-05-16T20:41:43Z,2014-08-14T16:39:26Z
102,44615530,SONBEAT,None,None,None,"My Home: http://sonbeatmusic.com
Music Course: http://dzus.edu.vn",True,None,VN,23453,15,195,40,https://i1.sndcdn.com/avatars-sgSt4of1BsJ2TvtG-L1Fv1w-large.jpg,None,3,None,2021-10-20T09:48:55Z,2013-05-13T08:09:02Z
103,1007825434,𝟹 𝟷 𝟶 𝟽,None,None,None,"🎶 / 𝙼ộ𝚝 𝚌𝚑𝚒ế𝚌 𝚗𝚑ạ𝚌. /
fb.com/teemohoaitit205",None,ha noi,None,730,None,1,9,https://i1.sndcdn.com/avatars-fjJZqzxazVtZOk8X-Dtg4yQ-large.jpg,None,None,None,2021-10-17T02:55:06Z,2021-07-13T23:49:54Z
104,104252977,yafu,None,None,None,"INSTAGRAM : HS.LILYAFUUU
INSTAGRAM : HS.LILYAFUUU
INSTAGRAM : HS.LILYAFUUU",None,Đà Lạt ,None,2833,9,11,7,https://i1.sndcdn.com/avatars-Hrahe9Vy4ZBzJZCD-iptAqw-large.jpg,None,None,None,2021-10-18T14:09:40Z,2014-07-12T10:21:07Z
105,369774062,Lkang,lam,quang,lam quang,None,None,Can Tho,VN,616,None,4,2,https://i1.sndcdn.com/avatars-7MAXHdKoleQI3mwW-YSzSNA-large.jpg,None,None,None,2021-06-22T18:50:44Z,2017-12-23T03:49:04Z
106,788297389,𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,Nguyễn,Toàn,Nguyễn Toàn,Youtube* https://youtube.com/channel/UCSqOFNy9ckkbvZWQXB04MUw,None,None,VN,3537,3,128,37,https://i1.sndcdn.com/avatars-IdURdaSBy5zdl1aV-eL4XdA-large.jpg,None,2,None,2021-09-25T17:26:22Z,2020-03-02T11:31:22Z
107,108936759,Rum,Rum,None,Rum,"Contact: howfeel.rum@gmail.com

►YouTube Channel: https://metub.net/rum
► Instagram: https://www.instagram.com/rumrumne
► FB Profile: https://www.facebook.com/rumrumne
► FB Page: https://www.facebook.com/rumrumofficial",True,Hue,VN,9450,29,6,11,https://i1.sndcdn.com/avatars-C3vT0ODfWZqh1vzy-iyCQJg-large.jpg,None,1,None,2021-05-16T20:41:43Z,2014-08-14T16:39:26Z
108,1007825434,𝟹 𝟷 𝟶 𝟽,None,None,None,"🎶 / 𝙼ộ𝚝 𝚌𝚑𝚒ế𝚌 𝚗𝚑ạ𝚌. /
fb.com/teemohoaitit205",None,ha noi,None,730,None,1,9,https://i1.sndcdn.com/avatars-fjJZqzxazVtZOk8X-Dtg4yQ-large.jpg,None,None,None,2021-10-17T02:55:06Z,2021-07-13T23:49:54Z
109,31184388,TIEN TIEN,TIEN,None,TIEN,"PEOPLE SING MY SONGS, I SING MY LOVE",True,None,None,50377,10,4,16,https://i1.sndcdn.com/avatars-LozT9NdP691tpIa3-sjZIPw-large.jpg,None,5,None,2021-10-21T13:41:48Z,2012-12-25T00:45:50Z
110,108936759,Rum,Rum,None,Rum,"Contact: howfeel.rum@gmail.com

►YouTube Channel: https://metub.net/rum
► Instagram: https://www.instagram.com/rumrumne
► FB Profile: https://www.facebook.com/rumrumne
► FB Page: https://www.facebook.com/rumrumofficial",True,Hue,VN,9450,29,6,11,https://i1.sndcdn.com/avatars-C3vT0ODfWZqh1vzy-iyCQJg-large.jpg,None,1,None,2021-05-16T20:41:43Z,2014-08-14T16:39:26Z
111,144468830,Khoi Vu,Bệu - Lennie,None,Bệu - Lennie,"Check My Music On All Platforms!
* Facebook: 
https://www.facebook.com/khoivu.pham99
* Instagram: 
https://www.instagram.com/lennie.99/?hl=en
* Youtube: 
https://www.youtube.com/channel/UCWBhkwRP-zQy194ZhzlMTTA
* Spotify: 
https://open.spotify.com/artist/71Cy7nzbfpuGJAS5FGxm93

--------------------------------------------------------------------------------------
Liên hệ công việc với mình tại:
Email: khoivupham99@gmail.com",None,Berlin,None,13953,111,227,21,https://i1.sndcdn.com/avatars-Hdq3JcpgElmpB8Ny-91kNzQ-large.jpg,None,11,None,2021-10-12T16:30:58Z,2015-03-22T07:41:59Z
112,23589786,Vu Ngan My,None,None,None,None,None,None,VN,479,16,8,10,https://i1.sndcdn.com/avatars-BFazO3j4yYYaCtsm-A2KGLA-large.jpg,None,3,None,2021-09-13T05:42:15Z,2012-09-06T06:43:21Z
113,347338130,L T H 1905,ÇHüâñ Từng,CM,ÇHüâñ Từng CM,None,None,Ha Noi,VN,784,11,13,16,https://i1.sndcdn.com/avatars-NzChREuwMcd5iwyO-pcwOWg-large.jpg,None,1,None,2020-09-26T09:12:05Z,2017-11-12T12:48:33Z
114,922464232,Quang,Quang,Hà,Quang Hà,None,None,None,None,229,None,None,4,https://a1.sndcdn.com/images/default_avatar_large.png,None,None,None,2021-01-12T16:27:01Z,2020-12-19T15:45:13Z
115,129374399,UNK-Team,UNKNOWN,Team,UNKNOWN Team,"Leader : T.I.N - kaØ5 - S.O

Member :
Daddy Lee - Milo Miller - MceeBlue - Chùy Chùy - NDV - KrayzeeA

Ruzz - Goll - StillaD - SuperC - ZC Homiez - Lil Kendy - EmceeDan - X8",None,None,None,2201,135,10,33,https://i1.sndcdn.com/avatars-jkuItooIdyeR2M4k-WIUCkA-large.jpg,None,9,None,2021-05-18T12:02:46Z,2014-12-24T17:11:32Z
116,182145671,lóuse,Louis,Vent,Louis Vent,Nghe di may cung !!!,None,None,VN,552,8,1,14,https://i1.sndcdn.com/avatars-000647664510-985gp9-large.jpg,None,None,None,2019-07-10T13:38:23Z,2015-10-22T09:28:25Z
117,468124167,𝚑𝚞𝚠𝚗𝚐,Hưng,Vũ,Hưng Vũ,^^,None,hanoi,VN,553,None,5,10,https://i1.sndcdn.com/avatars-n1HKnLRVtzPiy0UZ-RTM0Vw-large.jpg,None,3,None,2021-10-05T11:38:31Z,2018-06-25T04:20:17Z
118,10407043,Andiez,None,None,None,"Trương Nguyễn Hoài Nam

Cám ơn các bạn đã ghé qua !

Facebook : 
http://www.facebook.com/andiez95

Instagram :
https://www.instagram.com/1m82.5/

Gmail : 
lik1002tnhn@gmail.com

Mp3 zing : 
http://mp3.zing.vn/tim-kiem/bai-hat.html?q=Andiez

Youtube
https://www.youtube.com/channel/UC1FBkKvvTRfKLHAfK2dJstA",True,None,None,51210,25,154,54,https://i1.sndcdn.com/avatars-000455827428-jbso4t-large.jpg,None,None,None,2021-07-20T01:07:02Z,2012-01-03T11:12:19Z
119,42171346,Táo,Một Người,None,Một Người,Không biết nói gì.,None,Hồ Chí Minh,VN,54544,118,87,46,https://i1.sndcdn.com/avatars-yzPFdRlEnbjyQpDI-LihfzA-large.jpg,None,None,None,2021-10-01T16:28:53Z,2013-04-18T05:25:33Z
120,67393202,Jannine Weigel,Jannine,Weigel,Jannine Weigel,"Hi, everyone! Welcome to my channel! 
I am Jannina W I was born 30 July 2000 in Germany.I'm half German-Thai.
พลอยชมพูเป็นคนไทยนะคะ (ลูกครึ่งไทย-เยอรมัน) ขอแรงเชียร์จากคนไทยด้วยนะคะ จุ๊บๆๆๆ",True,None,None,37285,13,4,87,https://i1.sndcdn.com/avatars-000336434909-mi01h5-large.jpg,None,3,None,2021-06-23T14:19:15Z,2013-11-21T15:55:45Z
121,928111009,Liam,Quốc Đạt,None,Quốc Đạt,👿,None,Hồ Chí Minh,None,1562,None,17,14,https://i1.sndcdn.com/avatars-55kTCW0q9LLyR1gG-PizoVw-large.jpg,None,None,None,2021-10-19T09:34:53Z,2021-01-01T03:24:41Z
122,8017962,YC,None,None,None,"A dead rapper with attitude.


Contact:
Facebook: https://www.facebook.com/rhymastic
Email: rhymastic.producer@gmail.com

Fanpage:
https://www.facebook.com/Rhymastic.SS",True,Hanoi,VN,125167,47,25,73,https://i1.sndcdn.com/avatars-96tsIbsxk2YqsiQR-6BMeSw-large.jpg,None,5,None,2021-10-15T15:38:27Z,2011-10-12T03:16:58Z
123,44615530,SONBEAT,None,None,None,"My Home: http://sonbeatmusic.com
Music Course: http://dzus.edu.vn",True,None,VN,23453,15,195,40,https://i1.sndcdn.com/avatars-sgSt4of1BsJ2TvtG-L1Fv1w-large.jpg,None,3,None,2021-10-20T09:48:55Z,2013-05-13T08:09:02Z
124,788297389,𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,Nguyễn,Toàn,Nguyễn Toàn,Youtube* https://youtube.com/channel/UCSqOFNy9ckkbvZWQXB04MUw,None,None,VN,3537,3,128,37,https://i1.sndcdn.com/avatars-IdURdaSBy5zdl1aV-eL4XdA-large.jpg,None,2,None,2021-09-25T17:26:22Z,2020-03-02T11:31:22Z
125,325726193,Duongg,Duong,Nguyen Nam,Duong Nguyen Nam,"Instagram : nguyen.namduong
Fb : https://m.facebook.com/sripus.05",None,Da Nang,VN,4645,7,51,9,https://i1.sndcdn.com/avatars-000678326468-7o78hm-large.jpg,None,None,None,2020-02-14T14:57:10Z,2017-08-12T13:25:37Z
126,10407043,Andiez,None,None,None,"Trương Nguyễn Hoài Nam

Cám ơn các bạn đã ghé qua !

Facebook : 
http://www.facebook.com/andiez95

Instagram :
https://www.instagram.com/1m82.5/

Gmail : 
lik1002tnhn@gmail.com

Mp3 zing : 
http://mp3.zing.vn/tim-kiem/bai-hat.html?q=Andiez

Youtube
https://www.youtube.com/channel/UC1FBkKvvTRfKLHAfK2dJstA",True,None,None,51210,25,154,54,https://i1.sndcdn.com/avatars-000455827428-jbso4t-large.jpg,None,None,None,2021-07-20T01:07:02Z,2012-01-03T11:12:19Z
127,809069356,JUUN D,JUUN,D,JUUN D,None,True,None,None,841,None,1,5,https://i1.sndcdn.com/avatars-FC4Y6RfulycXDZzt-Ubmnqg-large.jpg,None,1,None,2021-08-23T13:27:04Z,2020-04-13T14:18:16Z
128,11854629,"Vũ,",Hoang,Thai Vu,Hoang Thai Vu,"Tôi là Vũ, đơn giản, tôi là Vũ?

Sinh ra rồi nợ Hà Nội một ân tình.",True,Ha Noi,None,199791,32,60,61,https://i1.sndcdn.com/avatars-000317954438-ln4g9c-large.jpg,None,3,None,2020-11-20T15:14:17Z,2012-02-09T14:56:15Z
129,319755882,Trọng Ân,None,None,None,"@TrọngÂn
/instagram: https://www.instagram.com/tronganz/​
/facebook: https://www.facebook.com/nguyentrongan.official
/fanpage: https://www.facebook.com/trongan.page/",None,Mỹ Tho,VN,611,6,13,36,https://i1.sndcdn.com/avatars-7UIjMapqSdK8K2W0-atlbwg-large.jpg,None,None,None,2021-07-30T02:52:57Z,2017-07-15T00:21:27Z
130,956401819,Shiraz,Shiraz,de Médicis,Shiraz de Médicis,None,None,None,None,121,None,None,22,https://i1.sndcdn.com/avatars-TkPekzYJlyxkpqNI-ioAAAQ-large.jpg,None,None,None,2021-03-04T17:55:05Z,2021-03-04T17:45:09Z
131,788297389,𝚒 𝚑𝚊𝚟𝚎 𝚊 𝚜𝚕𝚘𝚠𝚎𝚍 𝚜𝚘𝚗𝚐,Nguyễn,Toàn,Nguyễn Toàn,Youtube* https://youtube.com/channel/UCSqOFNy9ckkbvZWQXB04MUw,None,None,VN,3537,3,128,37,https://i1.sndcdn.com/avatars-IdURdaSBy5zdl1aV-eL4XdA-large.jpg,None,2,None,2021-09-25T17:26:22Z,2020-03-02T11:31:22Z
132,516919608,LV,None,None,None,Instagram.com/21l0i,None,"Sam Son, Thanh Hoa",VN,1255,1,14,5,https://i1.sndcdn.com/avatars-ty6ymgdy5uVmECu3-R6QRxg-large.jpg,None,None,None,2021-10-17T03:16:35Z,2018-10-01T07:31:26Z
133,968380618,#bedegirl💅,Quyên,Quyên,Quyên Quyên,"Dung Miet Thi Bede 🐸👍
Buedue 😈",None,None,VN,191,None,27,15,https://i1.sndcdn.com/avatars-nWUJlaJyzYTo72L2-Hwk5tw-large.jpg,None,None,None,2021-10-21T12:15:52Z,2021-03-31T09:28:48Z
134,173816080,Gia Cát Thạch,None,None,None,None,None,None,VN,783,102,311,9,https://i1.sndcdn.com/avatars-CA1TuUvJf7yIzMkw-6ZoxZA-large.jpg,None,None,None,2021-09-08T15:42:11Z,2015-09-11T16:00:47Z
135,11854629,"Vũ,",Hoang,Thai Vu,Hoang Thai Vu,"Tôi là Vũ, đơn giản, tôi là Vũ?

Sinh ra rồi nợ Hà Nội một ân tình.",True,Ha Noi,None,199791,32,60,61,https://i1.sndcdn.com/avatars-000317954438-ln4g9c-large.jpg,None,3,None,2020-11-20T15:14:17Z,2012-02-09T14:56:15Z
136,745843696,MINT,Mint,00322,Mint 00322,None,None,None,None,490,None,4,14,https://i1.sndcdn.com/avatars-KwrabOT0gORCIXHn-hkpNCg-large.jpg,None,None,None,2021-10-17T15:17:16Z,2019-12-08T06:54:22Z
137,781357750,Phú Khánh,Phú,Khánh,Phú Khánh,None,None,None,VN,217,1,None,3,https://i1.sndcdn.com/avatars-MMzKcqRmKbWjl0tU-OGvMVg-large.jpg,None,2,None,2021-09-21T16:50:58Z,2020-02-15T15:22:49Z
138,8017962,YC,None,None,None,"A dead rapper with attitude.


Contact:
Facebook: https://www.facebook.com/rhymastic
Email: rhymastic.producer@gmail.com

Fanpage:
https://www.facebook.com/Rhymastic.SS",True,Hanoi,VN,125167,47,25,73,https://i1.sndcdn.com/avatars-96tsIbsxk2YqsiQR-6BMeSw-large.jpg,None,5,None,2021-10-15T15:38:27Z,2011-10-12T03:16:58Z
139,904514899,punnas,Phú,Hoàng,Phú Hoàng,None,None,None,None,234,4,None,2,https://i1.sndcdn.com/avatars-yQQLyn5eieZADGvX-9bxlsg-large.jpg,None,2,None,2021-10-16T17:15:56Z,2020-11-08T13:36:44Z
140,81889058,D.Blue,Bùi,Thanh,Bùi Thanh,"D.Blue (Bùi Thanh) là một Artist , Rapper , Composer sống tại Pleiku, Vietnam
Sinh ngày: 22/08/1995
Phone: 0967220895
Email: dbluetns@gmail.com
Youtube: https://www.youtube.com/c/DBlueOfficial
Facebook : https://www.facebook.com/DBlue228/
ZingMP3 : https://zingmp3.vn/nghe-si/D-Blue-Rapper
Nhaccuatui: https://www.nhaccuatui.com/nghe-si-dblue.html
Spotify : https://open.spotify.com/artist/7JRDlOAUMJuLKmapm6H2VG
Apple Music: https://music.apple.com/vn/artist/d-blue/1469671586 
Soundcloud : https://soundcloud.com/double-blue
Instagram : https://www.instagram.com/Dblue.Official
Shazam : https://www.shazam.com/artist/205751524/d-blue",True,Pleiku,VN,12079,49,9,28,https://i1.sndcdn.com/avatars-yqswFlHVCWsPKP7Y-uhJIfw-large.jpg,None,None,None,2021-09-25T10:19:35Z,2014-02-25T13:38:18Z
141,337491478,Dick - Bạn Có Tài Mà,None,None,None,None,None,None,None,22579,13,21,15,https://i1.sndcdn.com/avatars-000339345598-ssbtaf-large.jpg,None,None,None,2018-09-07T20:47:41Z,2017-10-12T03:00:55Z
142,911902201,Gin,An,Nguyễn,An Nguyễn,Save Energy,None,Phúc Yên,VN,285,1,23,41,https://i1.sndcdn.com/avatars-000921961078-dokvlz-large.jpg,None,5,None,2021-09-19T16:39:42Z,2020-11-25T10:47:57Z
143,398566527,Lammm,None,None,None,None,None,None,None,69,7,9,1,https://a1.sndcdn.com/images/default_avatar_large.png,None,4,None,2021-02-23T11:09:41Z,2018-02-12T02:02:06Z
144,142223467,MCK,Hoàng,Long,Hoàng Long,"số tài khoản 
19033830396019
techcombank Tràng An
Nghiêm Vũ Hoàng Long",None,Hanoi,VN,90342,153,293,47,https://i1.sndcdn.com/avatars-NXZo8kC3VzsHic8L-ON3yfA-large.jpg,None,3,None,2021-08-20T05:41:26Z,2015-03-08T16:15:46Z
145,801631681,Hưởng Nguyễn Văn,Hưởng,Nguyễn Văn,Hưởng Nguyễn Văn,None,None,hanoi,VN,1664,15,1,22,https://i1.sndcdn.com/avatars-CHXlGC16qgWvChHn-Gy5Ljw-large.jpg,None,None,None,2021-03-06T03:13:50Z,2020-03-30T11:01:43Z
146,845045503,Zanbnoc_,Ngoc,Bich,Ngoc Bich,None,None,None,VN,334,None,1,16,https://i1.sndcdn.com/avatars-JVm66HCLxWjAi8AS-kW3ACQ-large.jpg,None,None,None,2021-09-27T03:50:35Z,2020-06-28T09:55:23Z
147,534519150,Decabroda Music Vietnam,Decabroda,Music Vietnam,Decabroda Music Vietnam,"Decabroda Music Vietnam is a Records Label where you can Release your Music to Everyone ! 
So now let's contact with us to connect from Artists to Everyone !",None,Bien Hoa,VN,259,64,38,132,https://i1.sndcdn.com/avatars-PrlqJkapGGbgCE2w-2hjPXw-large.jpg,None,3,None,2021-10-12T12:08:47Z,2018-11-04T08:54:58Z
148,97511309,VeeTee,None,Tee,Tee,None,None,Bien Hoa.,None,485,2,7,55,https://i1.sndcdn.com/avatars-p2yaIkzehz93lJMD-FU3ZOQ-large.jpg,None,None,None,2021-09-21T09:55:06Z,2014-05-31T14:40:26Z
149,65413654,Cofm ♫,Lê,Minh Chức,Lê Minh Chức,Heart Breaken,None,Hà Nội,VN,1985,100,255,32,https://i1.sndcdn.com/avatars-000137255921-csnwv2-large.jpg,None,6,None,2021-03-04T12:27:26Z,2013-11-07T16:14:31Z
150,9423936,Ronniboi,None,None,None,ronniboimusic@gmail.com,None,Melbourne,AU,7369,110,37,59,https://i1.sndcdn.com/avatars-000700453924-p8jpa6-large.jpg,None,3,None,2021-06-20T06:16:25Z,2011-12-02T06:59:50Z
151,8532516,Hieu Tran Music Producer,Hieu,Tran,Hieu Tran,"Contacts for business:
Hiếu Trần
DJ - Music Producer
Email: hieutranmusicproducer@gmail.com

Tiểu Đình
https://soundcloud.com/mylly-dinh-nguyen",None,Ho Chi Minh City,VN,2558,2,44,79,https://i1.sndcdn.com/avatars-dbZxkVjAIvf5pxz5-WG2woQ-large.jpg,None,6,None,2021-05-17T00:38:16Z,2011-10-31T10:24:30Z
152,867403513,𝑪𝒂̀ 𝒑𝒉𝒆̂ 𝒔𝒖̛̃𝒂 (đá) ☕,None,None,None,Ai cho ly cà phê sữa không đường?,None,None,VN,1661,10,3,14,https://i1.sndcdn.com/avatars-oc1CTn6folxFqDM7-rBDMwg-large.jpg,None,1,None,2021-07-15T08:16:46Z,2020-08-14T01:50:21Z
153,268637158,VRT,None,None,None,"Le Vo Viet Truong
Cảm ơn bạn đã ghé thăm
Booking: djvrt.contact@gmail.com",True,Ho Chi Minh,VN,2344,15,159,24,https://i1.sndcdn.com/avatars-xcZmDSwgb9UVkRzz-wSd1cw-large.jpg,None,2,None,2021-10-12T06:27:48Z,2016-11-16T05:32:56Z
154,888912736,Kevinnnz,Tiến,Lương Thanh,Tiến Lương Thanh,None,None,Huế,VN,233,31,13,2,https://i1.sndcdn.com/avatars-000894391984-zseznc-large.jpg,None,3,None,2020-10-02T16:32:42Z,2020-10-02T16:11:20Z
155,17172626,BeeBB,None,Jaunty Maniacs,Jaunty Maniacs,"Booking Asia/ World: phuonganhlk061@gmail.com
.only Bass Music
.from 2012",True,HCMC,VN,13860,69,217,221,https://i1.sndcdn.com/avatars-jS1ABuK6xPe49Dkz-U2a4QA-large.jpg,None,17,None,2021-10-12T01:05:29Z,2012-05-19T11:11:23Z
156,804206584,Cloud 5,Hong Son,Do,Hong Son Do,None,None,None,None,693,32,170,8,https://i1.sndcdn.com/avatars-XxnqlpxGT142gOiP-SiaFxg-large.jpg,None,None,None,2021-05-30T11:05:33Z,2020-04-04T03:32:19Z
157,284464033,Marchino,None,None,None,Hawie,None,Ho Chi Minh,VN,214,None,3,9,https://i1.sndcdn.com/avatars-71xBPcpUzDWw78f9-BXPSzg-large.jpg,None,1,None,2021-06-26T09:03:26Z,2017-01-24T16:23:41Z
158,23589786,Vu Ngan My,None,None,None,None,None,None,VN,479,16,8,10,https://i1.sndcdn.com/avatars-BFazO3j4yYYaCtsm-A2KGLA-large.jpg,None,3,None,2021-09-13T05:42:15Z,2012-09-06T06:43:21Z
159,214108729,VUX,Vũ,Nguyễn,Vũ Nguyễn,Contact: https://www.facebook.com/vux0501,None,None,VN,3937,1,14,13,https://i1.sndcdn.com/avatars-T1Coq6lJGUAnedIu-C0um1w-large.jpg,None,None,None,2021-09-25T15:11:39Z,2016-03-24T14:59:36Z
